"Row.names"	"logFC"	"logCPM"	"PValue"	"FDR"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc05g006160.2.1"	2.84237155000333	4.34964314605215	0.0012715975874475	0.0268146598052036	"Gibberellin-regulated protein 2 (AHRD V1 **-- B6TLZ8_MAIZE); contains Interpro domain(s)  IPR003854  Gibberellin regulated protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc09g084470.2.1"	-1.87829068084334	7.14840486997325	0.00128182897053892	0.0269726106643906	"Proteinase inhibitor I (AHRD V1 ***- Q43648_SOLTU); contains Interpro domain(s)  IPR000864  Proteinase inhibitor I13, potato inhibitor I "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc09g089530.2.1"	-1.87897796337623	6.5557707985098	0.00129061757388022	0.0269726106643906	"Proteinase inhibitor I (AHRD V1 ***- Q3S484_SOLTU); contains Interpro domain(s)  IPR000864  Proteinase inhibitor I13, potato inhibitor I "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g069390.1.1"	2.24172398790805	6.08148144806504	0.00129147543954764	0.0269726106643906	"Sh4 homologue protein (AHRD V1 *-*- B6ZKM0_9POAL); contains Interpro domain(s)  IPR017877  MYB-like "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc10g051380.1.1"	3.80598448840152	3.42338634924191	0.00129150621965775	0.0269726106643906	"Glycine-rich RNA-binding protein (AHRD V1 **** B2YKT9_TOBAC); contains Interpro domain(s)  IPR015465  RNA recognition motif, glycine rich protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g079520.1.1"	3.79737371054414	3.2658797646067	0.00129150621965775	0.0269726106643906	"Calcium-binding EF hand family protein (Fragment) (AHRD V1 **-* D7MEH5_ARALY); contains Interpro domain(s)  IPR011992  EF-Hand type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g031800.2.1"	3.79096829533756	3.15128074263051	0.00129150621965775	0.0269726106643906	"Xyloglucan endotransglucosylase/hydrolase 1 (AHRD V1 **** C0IRG0_9ERIC); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase "	"AT1G11545"	"XTH8"	"xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative; Identical to Probable xyloglucan endotransglucosylase/hydrolase protein 8 precursor (EC 2.4.1.207) (At-XTH8) (XTH-8) (XTH8) [Arabidopsis Thaliana] (GB:Q8L9A9;GB:Q9LPY1); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT4G37800.1); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT5G65730.1); similar to putative endoxyloglucan transferase [Oryza sativa (japonica cultivar-group)] (GB:BAC45142.1); contains InterPro domain Beta-glucanase; (InterPro:IPR008264); contains InterPro domain Glycoside hydrolase, family 16, active site; (InterPro:IPR008263); contains InterPro domain Concanavalin A-like lectin/glucanase, subgroup; (InterPro:IPR013320); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985); contains InterPro domain Glycoside hydrolase, family 16; (InterPro:IPR000757); contains InterPro domain Xyloglucan endo-transglycosylase, C-terminal; (InterPro:IPR010713)"	73.54	291	2e-131	464	97.2972973
"Solyc05g009520.1.1"	3.78897149720367	3.18352097595227	0.00129150621965775	0.0269726106643906	"Genomic DNA chromosome 3 P1 clone MPE11 (AHRD V1 ***- Q9LUA5_ARATH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g117550.1.1"	2.20766309460365	5.97240726115714	0.00130382257932748	0.0271924807902537	"Receptor protein kinase-like (AHRD V1 *-*- Q5JN26_ORYSJ); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT1G80870"	NA	"protein kinase family protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT2G45590.1); similar to Os03g0251700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049573.1); similar to Protein kinase domain containing protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF94994.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	54.35	701	2e-166	582	95.43509272
"Solyc12g042250.1.1"	3.07621115183751	3.80130536630352	0.00131648529345364	0.0274189621940673	"Solute carrier family 15 member 4 (AHRD V1 **-- S15A4_RAT); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region "	"AT2G02040"	"ATPTR2"	"Encodes a peptide transport gene that mediates the transport of di- and tripeptides."	63.69	179	4e-64	240	88.11881188
"Solyc11g027660.1.1"	-1.84544512154817	9.98965465236037	0.00132049059912411	0.0274647593284309	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc10g076710.1.1"	2.78017671595069	4.35627647128115	0.00133249145835428	0.0275228386040347	"1-phosphatidylinositol-4 5-bisphosphate phosphodiesterase (AHRD V1 ***- O49902_NICRU); contains Interpro domain(s)  IPR001711  Phospholipase C, phosphatidylinositol-specific, Y domain  IPR018029  C2 membrane targeting protein  IPR000909  Phospholipase C, phosphatidylinositol-specific , X region "	"AT3G08510"	"ATPLC2"	"Phosphoinositide-specific phospholipase C (PI-PLC), catalyzes hydrolysis of phosphatidylinositol 4,5-bisphosphate into inositol 1,4,5-trisphosphate and diacylglycerol."	60.8	597	0	742	98.67109635
"Solyc07g063820.2.1"	2.6396193192864	4.29365737295995	0.00133249145835428	0.0275228386040347	"Serine/threonine-protein kinase receptor (AHRD V1 **** B6U2B7_MAIZE); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT4G27290"	NA	"S-locus protein kinase, putative; similar to ARK1 (A. THALIANA RECEPTOR KINASE I), kinase [Arabidopsis thaliana] (TAIR:AT1G65790.1); similar to S-locus protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G27300.1); similar to ARK3 (Arabidopsis Receptor Kinase 3), kinase [Arabidopsis thaliana] (TAIR:AT4G21380.1); similar to Protein kinase; S-locus glycoprotein; Curculin-like (mannose-binding) lectin; Apple-like [Medicago truncatula] (GB:ABE82224.1); similar to receptor kinase 5 [Brassica rapa] (GB:BAB69683.1); similar to EGF-like, subtype 2; S-locus glycoprotein; Curculin-like (mannose-binding) lectin; Apple-like; Serine/threonine protein kinase, active site [Medicago truncatula] (GB:ABE86763.1); contains InterPro domain Apple-like; (InterPro:IPR003609); contains InterPro domain S-locus glycoprotein; (InterPro:IPR000858); contains InterPro domain Curculin-like (mannose-binding) lectin; (InterPro:IPR001480); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain PAN-like, type 2; (InterPro:IPR013227); contains InterPro domain EGF-like, type 3; (InterPro:IPR000742); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	51.11	814	0	818	96.98795181
"Solyc12g010020.1.1"	-1.8617270488754	7.48504201042609	0.00133411571390216	0.0275228386040347	"Leucyl aminopeptidase (AHRD V1 ***- D7DWG6_NOSA0); contains Interpro domain(s)  IPR011356  Peptidase M17, leucyl aminopeptidase "	"AT4G30920"	NA	"cytosol aminopeptidase family protein; Identical to Leucine aminopeptidase 3, chloroplast precursor (EC 3.4.11.1) (LAP 3) (Leucyl aminopeptidase 3) (Proline aminopeptidase 3) (EC 3.4.11.5) (Prolyl aminopeptidase 3) [Arabidopsis Thaliana] (GB:Q944P7;GB:O65557); similar to cytosol aminopeptidase [Arabidopsis thaliana] (TAIR:AT2G24200.1); similar to cytosol aminopeptidase family protein [Arabidopsis thaliana] (TAIR:AT4G30910.1); similar to Leucine aminopeptidase 2, chloroplast precursor (LAP 2) (Leucyl aminopeptidase 2) (Proline aminopeptidase 2) (Prolyl aminopeptidase 2) (GB:Q42876); similar to neutral leucine aminopeptidase preprotein; preLAP-N; metallo-exopeptidase; leucyl aminopeptidase; LAP [Lycopersicon esculentum] (GB:AAO15916.1); similar to Cytosol aminopeptidase family, catalytic domain, putative [Medicago truncatula] (GB:ABE88725.1); contains InterPro domain Peptidase M17, leucyl aminopeptidase, N-terminal; (InterPro:IPR008283); contains InterPro domain Peptidase M17, leucyl aminopeptidase, C-terminal; (InterPro:IPR000819)"	62.96	548	0	639	94.91833031
"Solyc08g078940.1.1"	2.38090687096651	4.93187047542459	0.00133688241348627	0.0275228386040347	"Cortical cell-delineating protein (AHRD V1 **-- B6U436_MAIZE); contains Interpro domain(s)  IPR013770  Plant lipid transfer protein and hydrophobic protein, helical "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g008230.2.1"	2.24486409663149	5.50135762182504	0.00133885275024774	0.0275228386040347	"TCP family transcription factor (AHRD V1 *-** A6MCZ2_9ORYZ); contains Interpro domain(s)  IPR005333  Transcription factor, TCP "	"AT5G23280"	NA	"TCP family transcription factor, putative; similar to TCP family transcription factor, putative [Arabidopsis thaliana] (TAIR:AT5G08330.1); similar to unknown [Brassica rapa] (GB:ABB97033.1); contains InterPro domain TCP transcription factor; (InterPro:IPR005333)"	59.71	206	3e-57	218	77.2
"Solyc12g009300.1.1"	3.35930999968485	3.53328188563331	0.00133978449061894	0.0275228386040347	"Sucrose synthase (AHRD V1 **** O82693_SOLLC); contains Interpro domain(s)  IPR012820  Sucrose synthase, plants and cyanobacteria  IPR000368  Sucrose synthase "	"AT3G43190"	"ATSUS4"	"Encodes a protein with sucrose synthase activity (SUS4)."	80.85	804	0	1332	99.62779156
"Solyc08g078910.1.1"	3.30868174677999	3.46875335533045	0.00133978449061894	0.0275228386040347	"Cortical cell-delineating protein (AHRD V1 **-- B6U436_MAIZE); contains Interpro domain(s)  IPR013770  Plant lipid transfer protein and hydrophobic protein, helical "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc08g080280.2.1"	3.28711643608126	3.64341493750643	0.00133978449061894	0.0275228386040347	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g086080.2.1"	3.27006126386183	3.61089768231549	0.00133978449061894	0.0275228386040347	"Alpha/beta hydrolase fold (AHRD V1 ***- A1T9R4_MYCVP); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g080510.1.1"	2.43858925725294	5.25455319511493	0.00134138538579254	0.0275228386040347	"Arabidopsis thaliana genomic DNA chromosome 5 P1 clone MOK16 (AHRD V1 *-*- Q9LYW2_ARATH); contains Interpro domain(s)  IPR007608  Protein of unknown function DUF584 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g107430.2.1"	-2.06695768510835	5.22902424274403	0.00136216146431026	0.0279114594385083	"Zinc finger protein 7 (AHRD V1 ***- B6U599_MAIZE); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc04g017690.2.1"	2.23425648281436	5.99721736881068	0.00136772234739354	0.0279795774795196	"Early response to dehydration 15-like protein (Fragment) (AHRD V1 *--- Q5MEE1_PSEMZ); contains Interpro domain(s)  IPR009818  Ataxin-2, C-terminal "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g069290.2.1"	2.46443974525261	4.47260397863448	0.00136916638021327	0.0279795774795196	"Transducin-like (AHRD V1 **-- Q6H6D6_ORYSJ); contains Interpro domain(s)  IPR011989  Armadillo-like helical "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc06g008490.2.1"	-1.99320602997257	5.25965422823527	0.00137559291014632	0.0280356699196461	"Lysine-specific demethylase 5B (AHRD V1 *--* KDM5B_HUMAN); contains Interpro domain(s)  IPR013129  Transcription factor jumonji "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc11g007830.1.1"	2.44145535057443	4.72646709019519	0.00137559916864351	0.0280356699196461	"Dual-specificity protein-like phosphatase 3 (AHRD V1 ***- Q3S4H5_MAIZE); contains Interpro domain(s)  IPR000387  Dual-specific/protein-tyrosine phosphatase, conserved region  IPR020422  Dual specificity phosphatase, subgroup, catalytic domain "	"AT3G52180"	"ATPTPKIS1"	"Encodes a plant-specific protein phosphatase that contains a protein tyrosine phosphatase (PTP) catalytic domain and a kinase interaction sequence (KIS) domain. This protein interacts with the plant SnRK AKIN11. Binds starch. Localized in the chloroplast."	63.95	380	4e-135	477	99.46091644
"Solyc06g050840.2.1"	2.86953214643518	4.06949442581253	0.00140370264661273	0.0285701406145916	"DNA binding protein (AHRD V1 ***- B4FLH1_MAIZE)"	"AT2G40435"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G56220.1); similar to Os03g0338400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050055.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAC10078.1); similar to Os05g0337200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055237.1); contains domain Regulatory domain in the aminoacid metabolism (SSF55021)"	56.41	156	2e-42	167	95.625
"Solyc04g024840.2.1"	2.39078818116418	4.87594152311372	0.00140610272094494	0.0285807296380306	"GDSL esterase/lipase 1 (AHRD V1 **** GLIP1_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g120910.2.1"	2.1457691229521	7.01748145297437	0.00142844257319714	0.0289960492428429	"Class III homeodomain-leucine zipper (AHRD V1 ***- Q1WD30_GINBI); contains Interpro domain(s)  IPR013978  MEKHLA "	"AT1G52150"	"ATHB-15"	"Member of the class III HD-ZIP protein family. Contains homeodomain and leucine zipper domain. Critical for vascular development and negatively regulates vascular cell differentiation."	84.37	838	0	1438	99.52210275
"Solyc05g056050.2.1"	2.21347223353516	5.69178836174394	0.00144470959204505	0.0292871528499372	"Chlorophyll a-b binding protein 6A, chloroplastic (AHRD V1 ***- CB11_SOLLC); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT3G54890"	"LHCA1"	"Encodes a component of the light harvesting complex associated with photosystem I."	85.06	241	5e-102	367	96.7611336
"Solyc05g015710.2.1"	-2.16099766341947	4.8171206978272	0.00144760339298914	0.0293067403289039	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc04g014210.2.1"	-1.88804536532677	6.53437485240971	0.00145749816232232	0.0294678218882295	"ATP dependent RNA helicase (AHRD V1 *-*- B8BR58_THAPS); contains Interpro domain(s)  IPR014001  DEAD-like helicase, N-terminal "	"AT5G10370"	NA	"helicase domain-containing protein / IBR domain-containing protein / zinc finger protein-related; similar to helicase domain-containing protein / IBR domain-containing protein / zinc finger protein-related [Arabidopsis thaliana] (TAIR:AT4G01020.1); similar to von Willebrand factor, type C; Zinc finger, RING-type; Zinc finger, C6HC-type; Zinc finger, C2H2-type; ATP-dependent helicase HrpA [Medicago truncatula] (GB:ABE91801.1); similar to 117M18_19 [Brassica rapa] (GB:AAZ66938.1); similar to Zinc finger, RING-type; Zinc finger, C6HC-type; Zinc finger, C2H2-type; ATP-dependent helicase HrpA [Medicago truncatula] (GB:ABE84401.1); contains InterPro domain ATP-dependent helicase, DEAH-box; (InterPro:IPR002464); contains InterPro domain Helicase-associated region; (InterPro:IPR007502); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Protein of unknown function DUF1605; (InterPro:IPR011709); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Zinc finger, C6HC-type; (InterPro:IPR002867); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841); contains InterPro domain KH, type 1; (InterPro:IPR004088)"	52.95	1745	0	1712	99.0756788
"Solyc01g065720.2.1"	-2.0738441588765	4.2991792376587	0.00146074339538792	0.0294942132582709	"Phospholipase D (AHRD V1 **** A3KH17_ARATH); contains Interpro domain(s)  IPR016555  Phospholipase D, eukaryota "	"AT3G16785"	"PLD"	"Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation. Does not appear to be involved in root hair patterning. Not induced upon Pi starvation."	74.52	1103	0	1580	99.09665763
"Solyc11g010120.1.1"	-1.89520589565265	6.4751082029547	0.00147673862713372	0.0297776314150411	"Peroxidase 17 (AHRD V1 ***- D7LE03_ARALY); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial "	"AT2G22420"	NA	"peroxidase 17 (PER17) (P17); Identical to Peroxidase 17 precursor (EC 1.11.1.7) (Atperox P17) (ATP25a) (PER17) [Arabidopsis Thaliana] (GB:Q9SJZ2;GB:P93725); similar to peroxidase, putative [Arabidopsis thaliana] (TAIR:AT4G36430.1); similar to gaiacol peroxidase [Gossypium hirsutum] (GB:AAL93152.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)"	75.16	322	3e-144	508	94.67455621
"Solyc08g079040.1.1"	2.42976579750044	4.95254650206307	0.00148826322049415	0.0299702702044942	"Galactosyltransferase-like protein (Fragment) (AHRD V1 **-- D8SQH4_SELML); contains Interpro domain(s)  IPR004263  Exostosin-like "	"AT4G22580"	NA	"exostosin family protein; similar to exostosin family protein [Arabidopsis thaliana] (TAIR:AT4G13990.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAG13471.2); similar to Os10g0553600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065337.1); contains InterPro domain Exostosin-like; (InterPro:IPR004263)"	68.93	412	6e-173	603	93.83561644
"Solyc09g091260.2.1"	2.53244967695105	4.47953707856611	0.00149824978751124	0.0301314679488372	"Receptor like kinase, RLK"	"AT5G63930"	NA	"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT2G33170.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G34110.1); similar to leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana] (TAIR:AT1G17230.1); similar to Leucine Rich Repeat family protein [Solanum demissum] (GB:AAT40539.2); similar to Receptor-like protein kinase precursor (GB:P93194); similar to putative LRR receptor-like kinase [Oryza sativa (japonica cultivar-group)] (GB:BAC84715.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"	64.35	1066	0	1246	95.4012624
"Solyc06g076780.2.1"	2.34804879208262	5.1626962341155	0.00150796067846402	0.0302867029793487	"Beta-D-glucosidase (AHRD V1 ***- Q7XAS3_GOSHI); contains Interpro domain(s)  IPR001764  Glycoside hydrolase, family 3, N-terminal "	"AT3G47000"	NA	"glycosyl hydrolase family 3 protein; similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT3G47050.1); similar to hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT3G47010.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT3G47040.1); similar to putative exohydrolase [Oryza sativa] (GB:AAL58976.1); similar to exo-beta-glucanase [Lilium lon (GB:AAR14129.1); similar to beta-D-glucosidase [Gossypium hirsutum] (GB:AAQ17461.1); contains InterPro domain Glycoside hydrolase, family 3, C-terminal; (InterPro:IPR002772); contains InterPro domain Glycoside hydrolase, family 3, N-terminal; (InterPro:IPR001764)"	69.4	598	0	867	99.33222037
